Package name,Reviewer name,Review,Rating
com.meetup,vish,pls don't sort again after I open an event.,4
com.meetup,L,So many great groups to join of your interest in your area. Have been part of it for over 8 yrs.,5
com.meetup,S Ssanonsky,"You still haven't fixed it! Attention: developers. For us to effectively, efficiently and interact with the app: Notifications of new comments in an event thread. Currently you click on the comment notification and it brings up the event front page. I'd prefer that it takes me to the event comments & specifically the new comment/s that you've notified me about. At the moment I have to scroll through ALL comments to try to work out which ones are new which prompted your notification.",4
com.meetup,Aaron Beos Kershaw,This app is good for dating I have fined my love,5
com.meetup,Akhnaton Ali,Awesome,5
com.meetup,DutchRonin,"Platform as a whole, website and app, are getting worse and worse for organizers. Features are removed without notification. Event information is wrong or not updated. Getting slower overall. After 15 years we're considering moving to another site to organize events. No longer recommended.",2
com.meetup,Bruce Wayne,"Although the concept is good, the fact that you cannot create even a single group for free is disappointing, in my opinion. Every person should be able to create at least one group for free. There are better apps out there, that do allow members to create plans/invites/events etc, for free.",2
com.meetup,Margie Null,"The meetup groups are fantastic. as a widower of 3 years, this has been a fun, safe and interesting way of getting out, doing something fun and totally different with great groups of people. there is literally something for everyone, so many activities, interests and venues. You have nothing to lose but so much to gain with the meetup groups.",5
com.meetup,Nallib Tala,too many notifications,3
com.meetup,Andrew Stempel,"So many deficiencies and so little space! Scrolling down through future events beyond one week, no indication of the day of the week on which the events are scheduled! Weekend? Weekday? Who knows! How incompetent can an app designer be? Welcome to Meetup!",1
com.meetup,Bruce Bonde,Great group,5
com.meetup,Ognjen Milev,Aplication everytime send me to sing up. But I am already sign up. And I can't follow meetings because of that,3
com.meetup,Sam Cutler,"Hi, This app (Meetup) is great for meeting people and making friends. Also, some great activities are on here (Meetup). Sam",5
com.meetup,S,Looks like this harvests user data to sell to advertisers,1
com.meetup,priscilla C,"Great app. Only annoying issue that comes up repeatedly is if I search for events on a specific date, events for the previous day or day after will come up. I then get excited about the heading of a certain event only to find out that I can't attend it because it's a date I can't make :( please fix :(",2
com.meetup,Daniel Galue,N/A,2
com.meetup,Scott Hickman,"Don't sign up unless you plan to stay. Site and app won't let me deactivate the account I haven't used for over a year. Also, it's extremely difficult to get help deactivating an account.",1
com.meetup,Steven Morrow,Good local groups...or start your own,5
com.meetup,Roxana Nesfintu,"One of the worst app I've ever installed on my phone. After wasting my time signing up, chosing the categories, when I want to join a group or event says: ""you have to log in"", the log in is actually again another sign up, and so on in circles! Don't waste your time installing this !",1
com.meetup,Julian Curley,can't wait to have some clean fun times...I've never really went bowling before.,5
com.meetup,Mark Slane,Depends if your Male or Female!!,4
com.meetup,Chris Stewart,I've tried to contact customer service several times about how I cannot create events even though I am subscribed and pay a fee every month to create events. Also they don't make it easy to cancel your account.,1
com.meetup,Brad Cline,Paid service now.,1
com.meetup,Stephen Barasa Khaseke,nice,3
com.meetup,Zahra,A good way to socialise if you are new to the city or area,5
com.meetup,Meghraj Mm,I like it python,5
com.meetup,Steve Ball,Group organisers' charges are excessive.,1
com.meetup,Freedy,Not well thought and keep asking you to pay,1
com.meetup,Thomas Russell,buenisimo,5
com.meetup,Hollie Dammit,It's a great app to meet up and get to know people.,5
com.meetup,R H,A very nice group of individuals.,5
com.meetup,Widom King,nice place to friends,5
com.meetup,Duncan Cook,Getting better all the time :),4
com.meetup,Daniel Wilson,"good app, easy to use",5
com.meetup,Joshua Nichols,You have to pay for almost everything,1
com.meetup,MaryLou Jopek,I don't want to meet anybody I just want to chat with them,1
com.meetup,Vic Husban,this is so much fun. really nice people,5
com.meetup,Marcia Larson,6th time posting 1 star. Sad that nobody listens and the owner are 100% against hearing areas for unprovement in their app.,1
com.meetup,Nick Russell,The notifications and messaging functions are not really connected. So you get a notification of a reply or comment but no idea where it actually is.,2
com.meetup,Anthony Dannatt,Easy to use...,4
com.meetup,Tagalog Pinoy,irs good,5
com.meetup,Al Sayed Abd Elbaqey,I can not sign in or up not from the app or even from the website It continues says please sign up or in and after i finished the proses it complete with me to choise my interesting but at the end it says again please sign up or in,1
com.meetup,KAPU CARZ HUB,I think Good Human Beings Persons,2
com.meetup,Hassan Abbas,its a good platform,5
com.meetup,Francois Asante-Yeboah,Fabulous,5
com.meetup,Chirag Midha,"When I searched fir groups, just one came for music category and just one for gaming as well (which was also some chess club not video games which I was looking for). Plus so much in the groups and events happen online which I feel defeats the entire purpose of this app.",1
com.meetup,mimi mc,The app is really slow!,1
com.meetup,Douglas Gates,Great way to get some accountability in your writing.,5
com.meetup,Renae Smith,I need you to contacte I paid for my group and now it's deleted please email me!!,1
com.meetup,Svenski Hakuro,"Achtung! Paywall, wenn man eine Gruppe erstellen möchte. Für Mal eben eine Anzeige erstellen nutzlose App",1
com.meetup,Siena,お気に入りの登録と解除で、何度もエラーが発生します。検索についても、キーワードと全く関係のないものが出てきたり、と不便です。かなり気に入っているアプリなので残念です。,2
com.meetup,Advait Petiwale,"The app is malfunctioning once again after the update. It gets stuck on refreshing, the cycle breaks when I switch the internet off, but it does not completely refresh at all. Edit: It was already fully up-to-date. But yes, it works now. :)",4
com.meetup,Cinnamon Og,"Can't log in , can't sign up.....worthless app!",1
com.meetup,MAXIMO MUGISHA,great,5
com.meetup,Dean Knowles,terrible app in terms of reliability,2
com.meetup,Richard Yancey,I think the black Marlin sucks,5
com.meetup,Peter Gilman,gr8 ride. Fun group.,5
com.meetup,guanyu4u,"Nothing works. Uninstalled the app, restarted my phone and installed again and still showing me ""something went wrong in our end""",1
com.meetup,D. Michael G. Echelon_Sky,Most recent iteration cause bugs and crashes,1
com.meetup,Carol Wexelbaum,I cannot load Meetup after the recent update. Uninstalled and reinstalled twice. Restarted. Still will not load.,2
com.meetup,isaiah theodore,"This app hasn't been working correctly since last year it's exhausting Constant glitches, the startup rarely pulls thru can never use the search option. Why not shut it down for an over haul? Completely useless",1
com.meetup,Jo Wakefield,"The app is constantly buffering, or you get the error message. I've tried deleting and reinstalling but nothing works. I would give it 0 stars if I could.",1
com.meetup,Marcy Holler,"This app doesn't function.It used to work. But now it spins,doesn't load and has errors.. frustrating.",1
com.meetup,Adhi Town,Such a slow app,2
com.meetup,Claudia Chiurlia,"I've been using the app for several years but in the past few months it has become completely useless. It's taking 5 minutes at least to load, unable to perform searches, not to mention messages. Hopefully it will be fixed soon",1
com.meetup,CJ Relleve,Fix your app bugs,1
com.meetup,Shakil Bin Karim,Too slow and too buggy.,2
com.meetup,Catherine Alexandra,"This app doesn't work. It doesn't show any events, it just comes up with an error 'sorry, something went wrong on our end, try again' Useless.",1
com.meetup,Joe Remus,The app does not open.,1
com.meetup,Lupin 3sei,slow and errors often,1
com.meetup,Nezahualcoyotl Marquez,the app doesn't charge anything,1
com.meetup,Will S,"Both app and website completely useless. Time out errors, disconnects, kept placing me in California, no state listed where I live (seriously? )... what is the point of this thing when literally nothing works??",1
com.meetup,Fred Achilles,This app is pure bogus because it's very slow in processing,1
com.meetup,HomeDoc NY,"Update Nov. 2021 is a poor experience. Good news, we can now finally copy and paste text within meetup descriptions and comments and click links within descriptions. Thank you developers for finally implementing this simple capability after 7 yrs. 5000 requests. They removed ability to search within my existing groups ONLY so now I am forced to scroll hundreds of events from groups i dont belong to, wasting my time. Still cant search by group names, only event names. Wastes screen real estate",2
com.meetup,Helin Lovren,I love the app is good and fun,5
com.meetup,Stuart,"Expensive to administer group, limited customization, not mobile first responsive. Its impossible to view links, photo albums, pages, tabs in app. The ability to design a group front page to make it more inviting/lively like a microsite would be helpful in case you want to write custom content pages. No markdown support.",2
com.meetup,Julie Clennon,"I have opted out of all emails, and yet I continue to get them. What a poor experience.n",1
com.meetup,Naina Nair,An hour spent in yoga and meditation watching the setting sun...sound of the waves...cool breeze...feeling absolutely calm and peaceful...We should do more of this especially when the weather is so pleasant now in UAE... Felt attuned to nature...,5
com.meetup,Jared Lane,"How, on earth, is this rated so highly, very odd. Most of my experience is with the website (which is the 'full experience'), so I'm commenting mostly from that UX. Abysmal, I'm not even going bother with the courtesy of a detailed explanation, I'll just say; The level & quality of end-user support is non-existent most of the time, even for regular paying subscribers. Avoid with a 10-foot pole...",1
com.meetup,Shalaka-Leona Bruce,MeetUp saved my life. Period.,5
com.meetup,Darrell Bankston,I love it,5
com.meetup,Mutaz Awad,❤️❤️❤️❤️❤️,5
com.meetup,Malak Rose,I can't even create a log in...I've been through the proces 4 times and then it says I'm not verified...what does that even mean? Please help me,1
com.meetup,Helen Sutton,I have been coming to boxing for 2 years now. it's a great core group of people who also love to meet newbys. it doesn't matter whether you've never done boxing before or an intermediate its great fun and marks great at explaining the basics.,5
com.meetup,B Ag,How do I stop all these incoming emails after I deleted my profile and app? I even tried blocking and it won't stop. It's now called SPAM. I had to reinstall app just to post this review. I,1
com.meetup,Kishor Shinde,This application is good for language practice and for other category events. Thank you Meet up team,5
com.meetup,Ismael Reyes,The app itself is a little cluncky but meetups rock,4
com.meetup,Steve Andresen,It just doesn't work. Still doesn't work. I cannot sign up. Every time I login it asks me the same question again and again without result,1
com.meetup,Seven Slots,"It won't let me sign up at all. Any way I try it says ""Invalid Oauth Credentials""",1
com.meetup,Chris Beutler,the app continues to have glitches one example: requests to join not received by organizers this has been an issue for sometime,1
com.meetup,sassan rismani,it's amazing app,5
com.meetup,Pyxis Rigel,I went on my first trip with Meetup last week. A wonderful (brisk weather!) outing to Whitby. Met lovely people and had fun! What's not to love? We chatted and laughed until our heads nearly dropped off!!!! More please,5
com.meetup,Coolilool flu,Love this grouo of women who always have each other's backs. Even survived covid and now back! Thx ladies!,5
com.meetup,Dipen Khadka,Simply amazing,5
com.meetup,Osman Goni,nicr,5
com.meetup,Kristin Mesa,I never signed up Meetup along with several others....,1
com.meetup,Lucy Trumper,Great app to meet new people in cities,5
com.meetup,The Lads channel 2.0,i didn't use the app and it itself is begging for good reviews on play store,1
com.meetup,Annemarie Ross,Easy to us app great to meet new people with same intrests.,5
com.meetup,Lindsay Raines,Incredibly Valuable,5
com.meetup,Alex Shee,Couldn't log in....,1
com.meetup,Damon Jackson,great place to play competitive poker,5
com.meetup,Charlotte Walsh,They deleted my group because that messed up my subscription. I can't even get any help and am just now waiting around for someone to reply to my mail to try to fix it,2
com.meetup,Robynn Coulter,"It's a little glitch and the organizer functions are nearly non-existent on the app, but you can at least see events and rsvp.",3
com.meetup,Gus Mendoza,"I don't have the ability to exclude groups I'm not part of. please add filter to only include my groups on list. I do not want to see groups I'm not part of on my list of events. it's time consuming when I have to scroll down. I miss the 2017 version where ""My Groups Only"" feature was available. Please bring back that feature.",1
com.meetup,Mr.d N.,Any app that you cant access help is frusterating. This is one of those apps. I have tried sending a requesting help only to get a message that the help message cant be sent. I also was sent a norice about a group that was losing its moderator. No way to accept the job. Poor app!,1
com.meetup,Carmen Vaughan,love it!,5
com.meetup,Monty Grieves,"Sadly the app doesn't have Salisbury, UK. It has Southampton UK but not Salisbury so it's not purely a US app... Who knows how many other cities are missed our! Salisbury UK is a city how can they miss that and yet have towns? Strange haha.",1
com.meetup,Jacklynd Gind,It's hard to navigate and not intuitive in a lot of ways,3
com.meetup,Victorious T,"I like it. It's a good way to meet people and it's public outings. The two groups that I participated in involved accepting people who are non judgemental. I guess I either have great taste in people or I'm highly favored by the Highest. Also, just be respectful and have fun!!!!",5
com.meetup,Ahamudul Kabir,great app,5
com.meetup,Dennis Cross,Very cool and fun group.,5
com.meetup,Doris Danae Porter,great happenings,5
com.meetup,s p,Horrible con game,1
com.meetup,Terrence J Wimbish,willing to try it,5
com.meetup,Luda Intabli,great platform to find activities and events that match your needs and interests :),5
com.meetup,Duncan Hodgson,the font is hard to read. Can you change it please?,3
com.meetup,Joseph Carrel Sr.,Poor app,1
com.meetup,Josiah,Glad it's here..,5
com.meetup,Martine Dummett Gibbs,Best thing I joined after running away to live at the coast🌞,5
com.meetup,Imran Mahmood,My account has been disabled and meetup saying they will not reinstat,1
com.meetup,Jason Madden,The platform is great but does not foster very collaborative communities. There are so many groups that have little to no activity that I often get frustrated.,3
com.meetup,Julia Davis,70+% of men contacting are scams- hoaxes,2
com.meetup,maribel m,Seeing improvements and good support.,4
com.meetup,Kristiono Mastion,good apps,5
com.meetup,David Dyre,awesome group with lots of activities. Thanks for the chance to share hikes.,5
com.meetup,lawrence sampson,"The app is great and at the same time very bad, 5 times my account had been disabled when trying to send chat with people, it's so annoying, even to the point that i can't even create any other account anymore",1
com.meetup,Sean B,Not nearly as reliable on the Androids as they are on IPhones. Restarting app is frequently needed.,2
com.meetup,Lena2 DaLeft,wish there were more active groups in the Tulsa and surrounding areas but the app itself is pretty easy to navigate and use,4
com.meetup,Kiyonah Thundersong,Very nice way to pull out of the current isolation and loneliness.,5
com.meetup,Adriana Brown,Meetup is a life saver! Great way to meet like minded people.,5
com.meetup,Stephen Kazinski,does everything I ask,5
com.meetup,Deon,Really great app,5
com.meetup,Jonathan O'Reilly,"Great app, wish it was more widely used",5
com.meetup,Dr Sumit Agrawal,Extremely Unsatisfied as They Block my Account after every Alternate Day without any Reason and U Cannot Login by any Means. No other App will block u without giving information or at least a reason.,1
com.meetup,Adem Abdella,nice,5
com.meetup,Marco #pn,high fees for admins,3
com.meetup,Marty M,very good to meeting people,1
com.meetup,Reece here,Why can't I see which attendees have paid now. That sucks!,2
com.meetup,Winata,Not many community in jakarta,1
com.meetup,N Qtoro,"My interests have changed for me personally, but I'm not able to change my interests on the site. How do I do this (ie, remove 'singles' because I'm married now)?",3
com.meetup,Dylan Cook,User Friendly App,5
com.meetup,Colin Harris,Looking forward to meeting new friends.,5
com.meetup,daniel m,asked for a review. 2/10,1
com.meetup,Vicente Benavides,great,5
com.meetup,ady chong,"Super boring App , really dont understand , join a group with no discussion only want to MeetUp , can't send photo and not allow to freely express yourself , is ONE of the useless app in this century , cannot text nessage to each other to filter the other side , is not a safe app to be use .",1
com.meetup,Alexander Rivera,it's a great app and getting better every day. I just don't like the logo for the app itself. The logo just does not stand out as much but that's only a superficial knit pick.,5
com.meetup,Amz Ry,Greta way to attend virtual and physical events going on near you or areas you'd like to travel .,5
com.meetup,Helen Pope,Been a great app. Had an issue with it not adding events...all seems to be good now :-),5
com.meetup,David William,I love this app is great 💯❤️,5
com.meetup,deepak setia,I noitce dere are some tour and trevel agencies agents and event management company who organise the parties,3
com.meetup,Kenton Glick,Great place to meet people,5
com.meetup,Rashied Israel,Real app that works and a support team that reached out and resolved my issue. Thanks to Support team!,3
com.meetup,Jenni,Made an account awhile ago. Downloaded the app tried to log in told me I haven't been on in awhile so I need to change my password I did. Sent me an email redirected to internet changed password then told me my account is deleted... 🙃😐 so why did you not let me make a new account when I tried with the same email?,1
com.meetup,Raygen Saunders-Johnson,Great app for making friends,5
com.meetup,K V,"No response through Messenger, sending template responses & not actually fixing up faults that has been happening since 2020 is not helping? 1) Meetup claiming events are free when they are not free. 2) Turned off notifications but I still get notifications of new events. 3) I am not a member of a Gold Coast art group but I still get notifications. 4) Why are interests added to my Meetup account when I am not interested in these. 5) To report issues takes you to their website not on the app etc",1
com.meetup,Jeril Peter,This is Awesome,5
com.meetup,Alan Stein,"Meetup brings together some of the the best aspects of both the virtual culture and the culture of person to person, real-life connections. The virtual part allows folks to easily find groups that are customized to be in sync with your interests, passions, and personality. Furthermore, it allows members to express interest in becoming a member. And, assuming that there are no snags in the process, allows members to confirm their participation in either a real-life OR a virtual event. BRAVO!!",5
com.meetup,Lorentz Bloom,To many businesses advertising services and meetups. I want more free community based groups.,1
com.meetup,Shela Ori,Horrible. They took my money! And erased my page when I paid to be an organizer and start a group.,1
com.meetup,Tellme More,"so many groups to choose from. love meeting new people, while doing something I enjoy.",5
com.meetup,Farkhanda bint mohammad Al Abbasi,I signed up more than 5 times if I'm not wrong. It's not registering me it a big error!,1
com.meetup,Bel li Sedondo,Awesome,5
com.meetup,Aijaaz Ahmad,it is very useful for everyone..we meet new people ..,5
com.meetup,Yvette Torres,Excellent resource for local events,5
com.meetup,Russ Gallo,more of the same,5
com.meetup,Dierdre Williams,"This app has brought me so much joy...great events, new people, safe spaces to just be human.",5
com.meetup,music creator,super,3
com.meetup,Jessica Louw,enjoy when using it for events but havent in quite a while !,4
com.meetup,mustafa,"You'll never be able to sign up,it just doesn't let you.",1
com.meetup,Rhett Savage,The functionality to add an event to my calendar recently began working again on Android 12 / pixel 6 pro... Possibly the fix came from Google.,4
com.meetup,Mr Foutch,"I haven't tried the app yet. Thanks everyone who has gone before me for the reviews. I'll just continue with the website. At least I already have some idea how it works. My further comments,beyond this, are only answers to prefabricated questions I have to answer so I can submit this ""review""",3
com.meetup,Helen Thomforde,simply awesome way to meet people.,5
com.meetup,Karin Larsen,"I'm new, so I don't know if my rating should be valid. I'm finding it pretty easy to navigate, I'm excited to be a part of a group",5
com.meetup,kenny felks,Great app,5
com.meetup,Mike Andert,good group good range,5
com.meetup,Cynthia Lewis 08,They find me so many fun things to do!!,5
com.meetup,Todd Kaiser,"if you're lonely or just want to get out mingle and have fun, Meetup is the place to be to do just that!",5
com.meetup,Debbie Zimmerman,"The app doesn't work at all on my phone! It says I have invalid credentials when I try to sign in...won't accept email & password, won't recognize Google or Facebook access either! I can sign in just fine on iMac & iPad...",1
com.meetup,Dennis Graves,Meetup keeps me informed when my community updates.,5
com.meetup,danion dartanion,Confused,3
com.meetup,John Ward,The new update won't install 😔😔😔,5
com.meetup,Saida Merali,I made a lot of friends two different places travelled have never gone lots of memories to treasure and have experience places that I would have never gone on my own I will continue going to to meet up,5
com.meetup,Eddie Byrne,Great experience here and such great groups for all activities..five star.,5
com.meetup,Laura Brinkhus,"this is the best website for learning, fun, networking, dating and so much more",5
com.meetup,Matt Heck,Pop-up review demands always get one star.,1
com.meetup,Andrew Fox,Terrible. I joined to attend one meeting only and then continually spammed about random events even after unsubscribing from as much as I could. Incredibly unprofessional.,1
com.meetup,Roberta Gregory,Cannot find change just to my area! So difficult to use!!,1
com.meetup,Sam AE,"I like the app and the functions.enjoyed it for a day and now I can not log in again. I used my Google account that works perfect with every other app. I made an account,wrote to events and people and now I can not log back in since 4 days. It says ""a member could not be created"". I am using log in and not sign up. You don't really have a choice to make a user name and password! No! You have to use Facebook or Google and that doesn't even work. Forget password either! Sucks!!!",1
com.meetup,Maged Almaweri,amazing,5
com.meetup,Tricia Free 2 B Me!,"I've always been extremely fond of this app. There's something for everyone, anywhere. Taking a trip and want to connect with like minded folks, you can do that to Infact, if you like to travel, there's travel trips to. Moved to a new area, here you go. From the bottom of my heart, I adore this app. The crem of the crop was how this app afford the all so needed social distancing we needed to practice 3/2020 until recently and still. Thank you Meetups, the Organizer's, the participants, etc.",5
com.meetup,Grace Hechler,"I wish this was popular everywhere. As long as there are people willing to start and maintain groups, the people will come and it is a fantastic way to meet people and participate in activities that you may not ever have done otherwise.",5
com.meetup,Yomi Idowu,Signing in is now a nightmare on this app.. major fix required.,1
com.meetup,Rama Gakii,Perfect marvelous the greatest,5
com.meetup,Veerendra Singh Parte,very good,5
com.meetup,Charles Cooper,"New to it, so far so good. but I failed to find a tap dance group or latin dance group but I'll continue looking",3
com.meetup,Charan L1 501,"Please Change the Icon Pls, My brother saw this Icon and thought im talking to girls , he thought it kinda some dating app. He told to my dad. I was dead. Pls change the icon ✔️",1
com.meetup,Faris Hijazi,messages feature is weird and finicky,4
com.meetup,Nita Crispen,friendly group good conversation,5
com.meetup,Alan R,No way to remove interests on Android,1
com.meetup,Greg Knopp,"After the latest update, group-based notification settings don't work. Notifications are generated even when selected off. Update: Reinstall did not work...still receiving push notifications from groups selected out.",1
com.meetup,Sam Arora,Such a useless app with a really great idea Tried to sign up many times but failed You should work on the tech part Idea is really amazing,1
com.meetup,Lee,It has it's uses but this is filled with 99% businesses. It's like staring at a wall of advertising which is not inviting at all.,2
com.meetup,Brian Fisher,Very difficult to unsubscribe from emails,1
com.meetup,Steven Chen,"Can't even log in, even time you try log in you have to go through the sign up process and it takes you to the main page, and it tells you to sign in again before you can RSVP. And sign in asks you to sign up again, and repeat...fix your bug please",1
com.meetup,Mahesh Bitla,Good platform to find quick events.,5
com.meetup,Bui Quang Minh,Login redirected to sign in screen like a loop. Cant login and use btw.,1
com.meetup,Muhammed sharif,great,5
com.meetup,Sharon Dooley,I have been having difficulty opening the app on my Android phone. It takes forever and it's very slow,1
com.meetup,Steven Fellows,Not a single Meetup event in my area. I thought to create one... No way am I paying! Couldn't even log in... Deleted!,1
com.meetup,Christopher Fletcher,One of the greatest groups of NYC!,4
com.meetup,Amelia Wright,It's very comfortable I love it,5
com.meetup,Giannandrea Giammanco,"After you start paying, there is no way to stop, unless you want your group to be deleted.",1
com.meetup,J J,"The add to calendar function is no longer working. When you open the app using the link, the option for the home is not present. When you hit the back button, the app just closes... Please fix these issues.",1
com.meetup,PAUL epstein,great great great!,5
com.meetup,Quana Charlton,just a great way to connect with people.,4
com.meetup,George Alexander Thorlton,"Editing this review after using the app for a few minutes, as opposed to the website. The app is effectively useless for me. The search function makes me choose a city and group category, which is far too fine-grained for rural areas. I went through each group category for my city and there were maybe 10 groups total, most of them in one of two categories. This isn't too surprising, but there's no way for me to expand my search aside from picking a random city in a different county/region.",1
com.meetup,Rohit Hegde,Add to calendar button doesn't work,1
com.meetup,Abnar Moepi,"I'm expecting an exciting Meetup, first time attendee",5
com.meetup,M N,location targeting is poor and fees for groups are too expensive :(,2
com.meetup,Raquel Munoz,Very useful ressource!,5
com.meetup,fredy velandia,found an amazing photography class - group,5
com.meetup,Gardner Neely,"did short chattooga river hike & camped with dmitry & 3 others, Beautiful after Clayton ga drive. lazy but sounds of water flowing made up for restorative hike! early oct did Alan Loeb trail in Pisgah Forest! gardner",4
com.meetup,Anastasia Pluish,"I use app as supplement to website. The main issue is not being able to ""contact attendees"" all together as an organizer and fake locations when searching for new groups - I'll select Philly as my location, the results will always list Philly under each group, but when I click on a group it's in San Francisco or whatnot. I've heard of these issues from many people. I don't feel like contacting anyone separately, you're informed here through reviews, ""message us here"" is fake caring copout.",3
com.meetup,Yvonne Turner,"I love the concept but the app is terrible. It always stalls, has error messages saying something is wrong and is just slow and cumbersome. I would recommend the developers try using it first hand to see all the problems.",2
com.meetup,Jonathon Clarner,Nothing loads and it gave me trouble even creating an account.... Fix your damn software.,1
com.meetup,Harshil Patel,App doesn't work,1
com.meetup,dale dean,Great site been on a few meet ups and enjoyed it,5
com.meetup,Natasha Godfrey,great way to socialize and network,5
com.meetup,Siddharth Panjwani,"Signed up with Google. Picked my interests and went to the dashboard. When I try to star an event, it somehow has me logged out. I go to the homepage and I'm logged out and it thinks I'm a new user when I sign in with the same account. Authentication is a mess. Better to uninstall.",1
com.meetup,Michelle Payne,This is a Great place to get personal reviews for your song and music.,5
com.meetup,Penny Mccollum,very fun group with all levels of ability,5
com.meetup,Joe Houghton,"Update: Still impossible to search events. No time of day filter. The event list is restricted so it doesn't show all of them. So if I'm looking for events on a Saturday evening it doesn't show all of them because I can't filter out events in the morning, and the list is restricted. Sorting by date means it shows only morning events and sorting by relevance shows irrelevant events (showing me 50+ age events when I'm in my 20s). The most basic stuff is still unusable after years.",1
com.meetup,dippak jadhav,Awesome,5
com.meetup,Dwight Walker,Useful for finding events on the go.,5
com.meetup,Suzanne Johnson,good,5
com.meetup,Nathaniel Andrews,great stuff for finding activities u like,5
com.meetup,david silk,This is a fantastic way to meet new friends and share great times in a safe environment. I would recommend this to anyone.,5
com.meetup,Eileen Delany,When I click on I want to leave Meet up for good. I didn't want emails from Meet-up any more.,1
com.meetup,MARCO CARDENAS,Great experience great app,5
com.meetup,Bigdog Shawn,cool app to see what is going on in the city,5
com.meetup,T Pe,good way to meet people when you're in a new neighborhood,5
com.meetup,Albert Willie,sounds awsome excited to attend,5
com.meetup,mohamed rabie,Awesome and very useful,5
com.meetup,Truman Times,Great app,5
com.meetup,Kamel Mezni,Great app thanks,5
com.meetup,Sohiba Sobirova,"Like it so much, so many interesting events both online and offline:))",5
com.meetup,nicholas,Seems to be glitchy atm try uninstalling and reinstall,3
com.meetup,Kevin Harville,always a great discussion!,5
com.meetup,Tyrone Harwell,I come in peace....,5
com.meetup,Jenn Northup,I am new and have not even been to an event yet so my rating is to soon for this.,3
com.meetup,Kenny Oni,this app is annoying,1
com.meetup,Abdon Cunha,"I created an account and started a paid plan to spread my English meetings. I stopped to pay because I didn't see any good result. After that, they removed me as organizer of the group that I created and offered this position to other people without my permission. I used my company name and the logo that I created and they just removed all my access on it. I cannot even delete this group, that have been my biggest wish now. The support is awful, don't reply, I really don't know what to do.",1
com.meetup,K W,Impossible to sign up or log in with app or browser,1
com.meetup,Lena Jackson,I'm getting to see the world one event at a time. I love meeting all the new people as well!!!,5
com.meetup,Graham Arlidge,"Great fun, great music, great company!",5
com.meetup,Albert Butchino,Easy to use app. New to the area and throwing my hat in the ring to hang with some folks around my age. First event was a blast... I'm hoping the trend continues.,5
com.meetup,Monty Mukerji,I no longer receive emails when a new event is scheduled. The worst part is that I cannot contact a real person for tech support. It's canned responses from a bot. It kinda defeats the purpose of Meetup if I'm never notified of events.,1
com.meetup,Andrew Biggin,You want to cycle 🚲 go on meetup.,5
com.meetup,Shashvat Gupta,Very good app to meet professional people.,5
com.meetup,Mickeydrummer,The Bug I reported got fixed! 5 stars,5
com.meetup,Al Shipman,"Very good, but has some glitches. In my case, the previous, & current version will not let me input or link any interests",5
com.meetup,Andres Regalado,Wonderful app. Great way to meet people who share similar interests as you.,5
com.meetup,Alan John,The Best Way to Hone Your Speaking & Leadership Skills With Your Peers!,5
com.meetup,Jamie Carter,I've been using meetup since before apps existed lol and it's still a great way to meet people with similar interests in your city,5
com.meetup,Gerrit Keyter,Can't sign up...,1
com.meetup,JoAnn Bianchi,Love it !,5
com.meetup,Josh Daniels,"don't overlook this app for finding random things to do and ways to meet people. I previously only used it for events I knew were happening, and that was missing out.",5
com.meetup,Debora Flachsmann,"A good App to get into a new place/ country or society. Helpful to get into a community and shares plenty of ideas, how we can live our lifes more with fun and action. However that app is limited in their offerings. It doesnt gives me that much on offerings if its about a specific way of music or finding matching live music around the place where I live. In all of that I appreciate the App!",4
com.meetup,RandomZ5 Sharay,"Uninteresting Events. The idea is really nice but the events aren't the fun, clubby party type. It might be for an older demographic that keeps popping up for me. So far, I've seen self help and spiritual healing events but the link is only available through another app/site. It is hard to navigate the app and select by name.",2
com.meetup,Aaron Wolcott,"app is buggy, cant log in with google.",2
com.meetup,Suzanne Seale,love meetups and free entertainment,5
com.meetup,A Google user,"Finally ! After almost 4 years of getting no notifications, emails, no updates from any groups to my personal inbox I changed back to Gmail and everything worked again. Outlook perhaps was never compatible for the Meetup app. I wish someone had told me because nobody I met had problems with it. So Gmail seems to work and Outlook is not compatible any longer.... frustrated I never knew and suffered with nobody at HQ able to help until now. Success !",3
com.meetup,Ollie B,Get out of your head and meet people. You'll be surprised how good you feel with positive influences in your life. 🙏 💫 🌻 😘,5
com.meetup,Kevin Wijaya,"Something error, I can't sign up",1
com.meetup,Bernadette Elizabeth,Love the wide array of group options.,5
com.meetup,Andrew Affel,Made some friends for life!,5
com.meetup,Emre Yavuz,You have to click on notifications one by one to mark them as read. It's so annoying to do that. These types of things are old school tactics to make people read unnecessary things. Be modern meetup! Leave these old school tactics and invest to user experience,1
com.meetup,El Heffe Beatsur,just started...I'll let yall know,4
com.meetup,Shahrzad Dortadj,I already have an account but I am unable to login! As soon as I get to the hobbies section the error keeps reoccurring. Please fix this issue.,1
com.meetup,Mark Ng,"As others have reported, cannot sign up ... ""something went wrong"".",1
com.meetup,NTL Riovision,Love it!,5
com.meetup,Florence Guerin,"Its great to be able to go out, get to know others which enjoying shared interests",5
