Package name,Reviewer name,Review,Rating
com.paprbit.dcoder,Ahmed Nazir,"Requested Features : Extra syntax bar Bar should change with language. If html is selected then <> is important than {} if C language is selected than {}[] is important than<> <\> if php is selected than $ is important. Updated : Automatic Symbol order Changing is the missing feature. For manual Symbol order, there should a language dependent symbol order. Everytime changing language also needs changing symbol order. Feature: for specific symbol order will load with specific language.",4
com.paprbit.dcoder,Utkarsh Upadhyay,Worst app ever used,1
com.paprbit.dcoder,Kingsford Quainoo,So good... I like it,5
com.paprbit.dcoder,April Love,"My son loves this app! And also I have suggestions. Create Groups, make compilers able to support files needed for a game(e.g. texture files, music) and personalized dev chats. I hope this will be implemented soon! 😉",5
com.paprbit.dcoder,shehab laban,"Perfect 👍, This app is the best, It is all my I need, All programs language simply in one app.",5
com.paprbit.dcoder,Chathu & Sl lions,Good apps,5
com.paprbit.dcoder,Zakaria Barakat,great app for coding on the go!,5
com.paprbit.dcoder,Tyler Morgan,"I used this app a while back ago. It had ""the keyboard issue"". You would type something and it would disappear after you hit space. It is fixed now and I am glad. I still use it to this day. It is helpful for programming practice. It is definitely not the most efficient way of actually programming but it is good practice",4
com.paprbit.dcoder,Samridh Sarkar,Perfect app.....The one for which I was looking for.....Recommended for people who doesn't have a pc to code or want to code on the way......,5
com.paprbit.dcoder,Kumar sachin singh,Helpful carrying application,5
com.paprbit.dcoder,gabriel cohen,"Horrible....it didnt even let me VERIFY my email, after 5 tries I gave up. I would stay away from ""buggie"" apps like this.",1
com.paprbit.dcoder,KSHEMA VEDAPRAKASH,Nothing to say!😘 it's a fentastic app.now I don't have to carry my pc every where,5
com.paprbit.dcoder,Perseverance Galaxy,Online garbage,1
com.paprbit.dcoder,Lower Taxing,Online...,1
com.paprbit.dcoder,naga venkatesh kolapalli,I had very good experience in using this app.i like this very much.simply awesome,5
com.paprbit.dcoder,P D K,Bad,1
com.paprbit.dcoder,NXBIL23,Go corona go,3
com.paprbit.dcoder,Jani Mohammad,Awesome loved it ..if app is made for offline use it would more beneficial but still loved this app,5
com.paprbit.dcoder,SUSHEEL KUMAR,Very good,5
com.paprbit.dcoder,Michael Bailey,Terrible. In order to even open a file I have to shut it down and open it up again. It can only seem to download one python file.,1
com.paprbit.dcoder,Tehal Chhatwal,I made a page on it and it not saved it. This is of no use .,1
com.paprbit.dcoder,Mohamed Amine,The debugger is bad You must to develop it to be offline,3
com.paprbit.dcoder,Anurdha Maur,Very good app. Only thing which i face as a problem is that the theme of the app is black which makes it harder to read and write the code if there would have been a white theme then the reading and writing of the code would have become easier,4
com.paprbit.dcoder,Guggilla Raj Kumar,Excellent update,5
com.paprbit.dcoder,Vikash Raj,Sir u are best your abb is soo good aap ye sb aap kese kar lete hain hmko mail karke bataiye naa sirrrrr,5
com.paprbit.dcoder,Priyanshu kumar,Best coding app right now in play store!,5
com.paprbit.dcoder,Ricardo Cardoso Pompêo,"Excelente aplicativo, atende de forma plausível a programação e aprendizado no mobile, acredito ate ser válido investir na versão Pro, se bem que a versão Free é excelente. Poucas propagandas. Baixem sem medo.",5
com.paprbit.dcoder,Nsisong Eyo,Good job,5
com.paprbit.dcoder,G Developer,Nice aap,5
com.paprbit.dcoder,Sonali dalvi,Nice app but I am not able to download python modules,4
com.paprbit.dcoder,Lilian Nwagbara,It's been exceptional so far,5
com.paprbit.dcoder,Maharshi Guin,"Really good, try to make the feed more like instagram or facebook format with comments as a feature",5
com.paprbit.dcoder,Danker,Does not support JS/Node.JS in challenges. The input isn't recieved by either readline or process.stdin,1
com.paprbit.dcoder,Jagat Jeeban,Nice app for coding and the most satisfying one is that optimization is too good .,5
com.paprbit.dcoder,Bobby Elswick,Beware this app might hack your email if you give them your email,1
com.paprbit.dcoder,sina kavandi,"It was good until the last update came out.after updating i tried to listen to some music through my headphones but sound came out from the device itself.i was pissed out i tought it's my phone.after deleting the app , now this problem is gone but i'm really sad😑",1
com.paprbit.dcoder,Shekhar Pandge,Amazing application,5
com.paprbit.dcoder,Ikechukwu Chinazam,I love it,5
com.paprbit.dcoder,Albrecht von Stollen,It needs the json file extension,3
com.paprbit.dcoder,M Mallikarjuna Gari RameshBabu,Superb!!! its just awsome,5
com.paprbit.dcoder,Ken Appleman,I love having all the compilers at my finger tips. I learnd Rust while doing recreational c++,5
com.paprbit.dcoder,Victor Batista,"Looks good but doesn't have Command Prompt, unfortunately",2
com.paprbit.dcoder,Ziad Lemeurs,An amazing app for learning programming languages,5
com.paprbit.dcoder,Nilesh Yadav,Efficient,4
com.paprbit.dcoder,mohd shoaibuddin,"Awesome! But sometimes delaying in producing output need to update may be.. It's helpful for the people who doesn't have the ipad,pc and computer. ..",3
com.paprbit.dcoder,Abdul Quadri,"Best app ever, but the problem is that i can't use true/false in python",5
com.paprbit.dcoder,Aashu Kumar,Very good app but network issue,5
com.paprbit.dcoder,Chinnureddy27 G,"This app is great .but after the new update ,it says ""server issue.plz try again later""while compling my java code",4
com.paprbit.dcoder,Prathamesh Joshi,This is very good app for begineers,5
com.paprbit.dcoder,Anthony Sim,Pretty cool I can only create one file though. I'm not sure if that's the way it's designed or it's actually stuck.,3
com.paprbit.dcoder,Rahul Kumar,Error are not exactly pointing the error.,2
com.paprbit.dcoder,Bharati Shendurkar,Great app,5
com.paprbit.dcoder,Akhil Bablu,Good,5
com.paprbit.dcoder,B Kavya,Good to use😀😀😀,5
com.paprbit.dcoder,Emmanuel Ota,If only it were offline,3
com.paprbit.dcoder,Shruti Anand,Easy to use and it is a very good compiler for Androids,5
com.paprbit.dcoder,ANIKET BAGANI,Can you tell me how long I have to wait for the latest update of Dcoder to save file in my device!!!! The issue is fixed.Thanks!!!,5
com.paprbit.dcoder,Utkarsh Jaiswal,Really great app,5
com.paprbit.dcoder,Habiibah Hussein,Can't it be offline,1
com.paprbit.dcoder,Satyadip Lal,Very nice app for programming Nice work,4
com.paprbit.dcoder,The Messiah,"Im giving you a five and if there was a 10 start i would give it all to you, i have a question though : this app taught me HTML and CSS now i need to learn PHP my question is asking if its possible to like the PHP and your HTML project? The other thing can you include MySQL or XAMP so that we can be able to build a database too, if its included already please let me know how to access it and link it to my already written HTML code. Thanks in advance, hope to get your reply soon",5
com.paprbit.dcoder,RAJAT JAIN,bit slow but helpful.....,3
com.paprbit.dcoder,Darshan,Its very helpful,5
com.paprbit.dcoder,Rakshit Gupta,Best ide for android,5
com.paprbit.dcoder,Tech Related Sammer,Worst app ever,1
com.paprbit.dcoder,MADHUBAN KHATRI,4 stars out 5 because I have a question how to run FLASK in Dcoder,4
com.paprbit.dcoder,Harsh Ashish 48,Very good app for programming,5
com.paprbit.dcoder,LuisMontalvo ElProfe,Excellent alternative for students on the go...,5
com.paprbit.dcoder,Christian Prosser,Really fun having a small code sharing app. Would be nice if their C# compiler was compatible with C# 7 and 8 features though.,4
com.paprbit.dcoder,Pradeep .P,It's very good for small programs ...!!! But some times it's not working properly I think it's main drawback of this app Anyway THANK YOU SO MUCH Dcoder team❤️,3
com.paprbit.dcoder,Prince Patel,Bro when will you going to publish your second app from parbit Inc. Your app have amazing experience with giving a feeling like a developer. UI is mind blowing. I hope you keep this in mind and publish your second app. Can. You make app on Android Studio on Android phone like AIDE.,5
com.paprbit.dcoder,Soumyajit Batabyal Ty BSC,Easy to code,5
com.paprbit.dcoder,Nikunj Bhavsar6012,its good app for coder because every thing in this app.,4
com.paprbit.dcoder,Mohamed Magde,Great,5
com.paprbit.dcoder,••••••,Best,5
com.paprbit.dcoder,Deepak S,good,4
com.paprbit.dcoder,Bardiya Sharifi,"A very nice online IDE for smartphones.Supports so many languages.now I can even code a website with this great app.the only thing that is bothering me is that I can not import specific Python packages like Pandas and gives me the error ""module not found"". If there is any way to solve this,please help me. thanks for creating this app and keep going.",5
com.paprbit.dcoder,Rupam Jha,Very good app for programmers . It provides a variety of programming languages. This app is very useful becuase now i can practice programming anytime and anywhere i want on my phone. It helped me a lot to learn programming especially Java. I was very weak in java but now I am good at it. That is why I rated it 5 STARS .You should download this . This app is the best.,5
com.paprbit.dcoder,Ak Khan,Fuc.... all app.. Keep asking signin,1
com.paprbit.dcoder,Cute Inad,"When i code, at the middle it just crash. But this is good app",3
com.paprbit.dcoder,Sujeevi Balasooriya,Good.,4
com.paprbit.dcoder,Dipika Bhamdare,Amezing app,5
com.paprbit.dcoder,Raihan,"Sometimes it's not working , what's the problem??",2
com.paprbit.dcoder,Damnik Jain,Doesn't works,1
com.paprbit.dcoder,Syed Naqvi,Doesn't support .au3,3
com.paprbit.dcoder,pranavg gopu,Really nice app who do coding .It has feed which helps you to go through various codes by other programmers . Even it's feature of accessing it in your PC is extremely nice.,5
com.paprbit.dcoder,Reshma Kumari,It doesn't show output of any of the java program... Dissatisfied ☹️,1
com.paprbit.dcoder,Golla Venkata Karthik,excellent app,5
com.paprbit.dcoder,vivek kadam,Best,5
com.paprbit.dcoder,Aldy Andita,"The best app for coding and compiling, thanks dev :)",5
com.paprbit.dcoder,Rahul Gupta,It is suitable IDE for mobile user,5
com.paprbit.dcoder,Ayo Tunde,Its awesome. I compute my code anywhere.,4
com.paprbit.dcoder,Adekunle Samuel,I love this app. It really help my career. Thanks to the developer,3
com.paprbit.dcoder,Benny Candra,Need register? What for?,1
com.paprbit.dcoder,Rohit Mukhi,In my opinion its the best online compiler available on android. A pro of using it is that it has runtime terminal support. It meets all my expectations.,5
com.paprbit.dcoder,Subhasis Das,Excellent,5
com.paprbit.dcoder,Aman Kumar Shaw Halwai,This app is simply awesome👏✊👍 As it is not always possible to run code on computers but this app has done that on phone. The size is also small with a online compiler and also u can post and get feed from the decoder community,5
com.paprbit.dcoder,Ankit Dhopate,"At first it worked well. But later I am getting a message of ""err not defined"" while creating a new project .",5
com.paprbit.dcoder,Osho Ridwan,Best mobile IDE,5
com.paprbit.dcoder,SHABIR JEELANI,Nice coding app,5
com.paprbit.dcoder,Y19EC082,👌👍🏻,5
com.paprbit.dcoder,Trần Minh Trí,"Keep asking login when I dont need that sync feature,but ok, I will.but no, this app keeps saying no internet connection when actually i have",1
com.paprbit.dcoder,Xooga SYL,"Hello sir. I tried this to print it out but Its sending an error. Help if you can: Example : Txt= "" hello, world "" X= txt.capitalized() Print (x) I wanna capitalise letter "" h"" (H) in hello but the . capitalized ( ) is not working , what should I do ? Thanks!",3
com.paprbit.dcoder,AC. Robea,"I really like the update but you can't use it without wifi. I like and much please with the older version than what it is now, because you can code without internet connection.",3
com.paprbit.dcoder,Muskaan Momin,Very useful and user-friendly app,5
com.paprbit.dcoder,Arif Ali Dawood,Cool Interface,5
com.paprbit.dcoder,SD experience,Best app,1
com.paprbit.dcoder,Gyanu kumar,Good for programmer,5
com.paprbit.dcoder,Utkarsh Kashyap,Amazing,5
com.paprbit.dcoder,Ritik Kumar,Can i run applet programs ?,4
com.paprbit.dcoder,Atul Mishra,"In it new update , it shows me a error like no internet connection or check internet connection in file showing time but in other like feed or coding it didn't shows no internet connection. It has some error . I deleted that and reinstall but it shows same problem. It didn't show my file",3
com.paprbit.dcoder,Bharath Devarakonda,Nice app all in one we can write any programme by using this single app... You can get also exams for this in this app only..,4
com.paprbit.dcoder,Narender Kadachur,"It was soo good for coding print (""thank u so much for preparing"");",5
com.paprbit.dcoder,Debtanu Roy,It's a good app for programmers who do not have pc but the continuous requirement of internet connection is annoying and that's the only reason for 4star else 5star,4
com.paprbit.dcoder,Uthsob Chakra Borty,Great Compiler,4
com.paprbit.dcoder,Angry Dino,Its very useful app for coding in any languages. One defect is that we can't code when we offline.,4
com.paprbit.dcoder,Raphael wamyil,Great and Easy Application to use for Programming on your phone and it doesn't consume a lot of data.,5
com.paprbit.dcoder,Blox Guard,It worls perfect and you did a great job but you could make even more profits by making this app offline i really think you bave the potecial,5
com.paprbit.dcoder,Aamir Shaikh,great app but how can install libraries pkg in python?,4
com.paprbit.dcoder,m7md Arwani,Please support samaung Dex that will be so helpful,5
com.paprbit.dcoder,affu sheikh,Great app for programming.,5
com.paprbit.dcoder,Lara,it changes my code and it make it not work,2
com.paprbit.dcoder,Priyansh Jha,Really very useful,5
com.paprbit.dcoder,Rohit Vishwakarma,"Brilliant app, i did not think that we program in several languages in mobile..Great app",5
com.paprbit.dcoder,Florin Lica,Not newby friendly,1
com.paprbit.dcoder,Mita Chakma,Wow,5
com.paprbit.dcoder,AI CHRONICLES,"Awesome, app",5
com.paprbit.dcoder,RAFI CHANEEL,I like this app It is nice i m gonna give it 4 star One problem is this that it give error if i want to use another header file in it it has only one header file exucation this is one makpr problem,4
com.paprbit.dcoder,Aanya Porwal,"This is a very good platform for learning C programming. If u make a good program , u can also public it, which promotes u.Thanku..",5
com.paprbit.dcoder,Ashwin Ray,"It's the best mobile app for html,css,R and many more. Its easy to test run ur web pages using chrome.",5
com.paprbit.dcoder,Shilpa Shukla,Waste,1
com.paprbit.dcoder,Dileep Kanithi,"Dcoder Superb app, but in this app the haking languages are very difficult and easy also but some members have dont know about that languages then i request to tell about that languages to app downloaders.... Like me",4
com.paprbit.dcoder,Manpreet Kaur,Useful app!!!,5
com.paprbit.dcoder,Athul John,Type of app i was looking for,5
com.paprbit.dcoder,Dharmik Vaghasiya,Excellent,5
com.paprbit.dcoder,055_Nirban_Mahato,Best app for coding...and it's own keboard is also gdd,4
com.paprbit.dcoder,Furkan Sheikh,This app is so good. I'm hoping they do upgrade this app regularly 😇,5
com.paprbit.dcoder,shashank jessu,Much helpfull for those who don't have PC computers this is the platform where everyone can code through mobile,4
com.paprbit.dcoder,Aryamaan Goswamy,Nice app. Would recommend to anyone who wants to code on the go.,5
com.paprbit.dcoder,Nikhil Kumar,This app does not support java applet this is just okay for the basics java application codes but in case of applets there is always a deprecation error which can't be removed ..... . Though it was really disappointing....,3
com.paprbit.dcoder,Karthik Rangarajan,It was easy and more fun learning,5
com.paprbit.dcoder,Manjula Reddy,Great app in mobile which lets you to programm in many languages using single app .I loved this app this app is really amazing,5
com.paprbit.dcoder,Akshaya Rajendiran,Usually i didn't make any recommendations to any app but have i to tell it install it was very useful,4
com.paprbit.dcoder,Satyajit Mishra,It is very good but how do I add python libraries or modules in it?,4
com.paprbit.dcoder,Awes Siddiki,"Wonderfull app Ammazind,good to work👌👌",5
com.paprbit.dcoder,KAMMARI VINAY,Superr and it has all the languages I just love it,5
com.paprbit.dcoder,Moshiur rahman,Nice,5
com.paprbit.dcoder,Anatolii,Sign in required,1
com.paprbit.dcoder,Amit Kumar,All language learning software Most 1 problem html input type color not working and app closed,5
com.paprbit.dcoder,Debal Ghosh,Amazing UI. Mind blowing design.,4
com.paprbit.dcoder,Aadil Mughal,Must h bro,5
com.paprbit.dcoder,dhan singh YADAV,"print(""great app "") great app",5
com.paprbit.dcoder,Mohammad Asim Khan,Beautiful interface and user experience.,5
com.paprbit.dcoder,Mohammed Azeem Uddin,Great app,5
com.paprbit.dcoder,Ariful Islam,Everyone use this apps,5
com.paprbit.dcoder,Siddhant Naik,Great app helps at the times and is quick,5
com.paprbit.dcoder,Wasif Tahsin,It's Useful and easy. It's helping me learn a lot. Thank you.,4
com.paprbit.dcoder,Ranveer Dhir,It is amazing especially for biggeners It allows you to code and according to me it gives the best compiler on phone,5
com.paprbit.dcoder,Tharun Kunduru,I want a new option. To display the errors why test case gone wrong so that user can rectify their mistake,4
com.paprbit.dcoder,21BCF144 Roopesh,I like this app. I wanna buy it and use it adfree and other pro features. It would be better if it has one time payment instead of monthly and yearly subscriptions.,4
com.paprbit.dcoder,Bablu mia,This app good performance for mobile.,5
com.paprbit.dcoder,Colin Richardson,Try to get yourself v1.8.8 was a much better version that what it has turned into. Make sure you turn off automatic updates,1
com.paprbit.dcoder,Taulant Lamme,Great app,5
com.paprbit.dcoder,YEHYA EMAD,Good,5
com.paprbit.dcoder,Libert Johan,Its a very useful app nd it helped me a lot in my practicing time :) But i need to know how to use modules in this IDE i searched many times but ntng,4
com.paprbit.dcoder,Akshaya R,Perfect,4
com.paprbit.dcoder,Ulvi Mardaliyev,"My phone is Htc one s, it has a 4.3"" display. When I enable the Dcoder keyboard and start writing code on app, the cursor is situated upper side so I can not see what I type. After typing, I click back button on phone then I see what I type. Is is bug or is my phone so old? :) but app is so beautiful !",4
com.paprbit.dcoder,Sohan,This is the best app for coding in mobile.,5
com.paprbit.dcoder,Suraj Kumar Shaw,Great,5
com.paprbit.dcoder,Josias Aurel,Nice app for coding challenges. But please add feature to save a challenge and allow to use the code editor offline. No need to compile but just edit and save your files offline. And also save challenges to do when offline,3
com.paprbit.dcoder,Soumya ranjan mishra,It is a perfect app to study on,5
com.paprbit.dcoder,Ritik Roshan Sahu,"The new format of indentation is not properly identifiable, how I can change number of spaces for tab ??? Help me with this. Btw a great app and the updated version rockks, the only issue is the above mentioned !",5
com.paprbit.dcoder,Md Rofiq,It help me in many ways. It is a very good app to learn program. I love this app very much .Because it is very helpful to use . Everybody should fllow this app to learn programming. In my word it is the best.,4
com.paprbit.dcoder,Babajide Job,Beautiful interface and runs smoothly,5
com.paprbit.dcoder,Aldo Togneri,Used to try out some Python and C++ ideas. Worked well and keyboard extras helped relieve some of the typing pain. Add's aren't intrusive.,5
com.paprbit.dcoder,Govind Pawar,Very nice for coding,4
com.paprbit.dcoder,Ebuka Onumon,"Very nice app, helped a lot in learning codes",4
com.paprbit.dcoder,Zayn Fans,It is very useful app but it does not do good with python,4
com.paprbit.dcoder,Mark Graham,Personally i love this App because i can run my codes on my fone even with out my PC....and it just perfect. Good Job Done.,5
com.paprbit.dcoder,K Prasad,Thanku for solving my problem. Now Scanner class in Java takes input . It is a perfect app to study on .,5
com.paprbit.dcoder,Ayush Tah,Can this app be made available for offline mode..... Cause i like it so much.,5
com.paprbit.dcoder,Liquid Philosopher,It doesn't support project folder. So doesn't work with php files that requires another php file to execute.,3
com.paprbit.dcoder,Pinky Praveen,It's excllent app for who don't have lappy to do coding,5
com.paprbit.dcoder,Manoj Kumar,Very bad app my program was compiling but not giving me result,1
com.paprbit.dcoder,Muskan Tiwari,Best code editor!!!All programming languages are compiled easily.,5
com.paprbit.dcoder,Sushant Kumar,It's a best app for programming. And very easy to use.,5
com.paprbit.dcoder,Ashis Chaudhary,I just wonder how you built such a perfect app. Thanks very much team.,5
com.paprbit.dcoder,Govind Choudhary,|| Quick Responsible || || Super Experience ||,5
com.paprbit.dcoder,ALTAF HOSSAIN SADIK,Good App,5
com.paprbit.dcoder,Leela M,Good programming app,5
com.paprbit.dcoder,Shivani Yadav,Good app,3
com.paprbit.dcoder,Oktau World,The best App that I have ever Seen,5
com.paprbit.dcoder,Ronit kumar,Love the app. It really is conventional,5
com.paprbit.dcoder,Manish Bhurtel,Not user friendly,1
com.paprbit.dcoder,R c Yadav,Nice app for programming and has good programming feeds,5
com.paprbit.dcoder,Saurav Kumar,I loved it 👌👌👌👌,5
com.paprbit.dcoder,Md Irfan,Better,5
com.paprbit.dcoder,Professor Xavier's Youtube account for the gifted,"Good idea, however an entire program of code randomly deleted after multiple times after leaving the app and coming back, despite the app saying 'saved' I will test 1 more time manually saving. If it doesnt work. I'll uninstall. If it does I'll add 1 star",2
com.paprbit.dcoder,Hakim Chulan,Awesome for practicing code,5
com.paprbit.dcoder,Sethu Raman,"Very nice but , it is showing network problem still I have very well internet access.",4
com.aide.ui,phone tech jam,App don't want to install on my android phone,1
com.aide.ui,Bitopan Sonowal,"WTH learn section. You teach 1+1=2, and give exercise to 1÷1 = ? without any hint. After giving 2-3 times wrong answer, you must show the right answer..",3
com.aide.ui,MrZRaider •,"why not working ""auto"" type?",3
com.aide.ui,Bernard Sapida,Poor Quality,1
com.aide.ui,Onkar Gupta,"It's xml preview(editor) is worst. If your xml file has any ""@"" tag then you won't be able to see the preview, it just shows - ""Can not view the layout. Attempt to invoke interface method 'java.util.Collection java.util.Map.values()' on a null object reference"" Rest things are not bad.",1
com.aide.ui,T Turner,"This is so broken it's unusable now, seems to be abandoned unfortunately. It's a shame as I've written and published several apps on Google Play with nothing but this app and a phone",2
com.aide.ui,محمد الذيب,It's good app. Put how can i implement androidx.appcompate!!??,3
com.aide.ui,Guy star's Comedy,Please I made a payment for license but it was showing me error but I was debited please I need a refund,1
com.aide.ui,Nndkjj Dddss,This Android ide not good,1
com.aide.ui,pete williamson,"Used to have the licence for this, just re-installed it and is only the free version",5
com.aide.ui,Deborah Kingsley Aibuedefe,I want it Free please i know you need money but please make it Free but can i make a os project with this,5
com.aide.ui,complete memory data,Need more improve best with time-consuming less,5
com.aide.ui,Sam Brown,"Absolutely stunning suite of software! I've been using the paid version on my phones for a few years now, and find that prototyping my apps directly on the device is very advantageous. Since my phone is more powerful than my laptop, this makes sense. Aide is lightweight, fast and intuitive. Compare that with the incredible sluggishness of eg. Android Studio on a desktop! I hope the platform gathers renewed investment/development after this period of slowdown over Covid. I'm a happy customer. Thx",5
com.aide.ui,TkkArtStudio MMDev,I love this app.♥️💕,5
com.aide.ui,Paras Rawat Gaming,It's very good but it's not free :(,4
com.aide.ui,Pstar Shroffez,Cool app for android development but the app has issues with androidx support library,5
com.aide.ui,A Google user,"I purchased the app but only works in my tablet, you should clarify that we cannot use the purchases for all devices i use, before makin me buy the app.",3
com.aide.ui,Priyal Patale,File is currepted Programs not running Showing errors There was a problem while parsing the package,1
com.aide.ui,A Google user,"After adding support library 28.0.0, it shows ""unknown ... fontVariationSetting"" please check it. And I beg for androidX support.",2
com.aide.ui,fkgoogle wanna,也许把文件切换标签改侧滑栏比较好 没有开放插件接口的计划吗,5
com.aide.ui,19 Debasmit Mallick,"I like this app very much. It's almost complete, except the mod operator (%) for Java Project in the quick symbols bar. If it is there, I will surely give this app, total 5☆.",4
com.aide.ui,Fringy Award,"The app doesn't work with most android projects imported from git. I'm still not sure why. Maybe because they were meant for android studio. Now I just have to wing it somehow. Gradle projects are complicated to work with manually, and I'm not that experienced. Sigh..",2
com.aide.ui,adarsh nigam,This is very good app for learning Java and C++ skills,5
com.aide.ui,Tech Nabil,Should I break my phone or delete this app? 😡,5
com.aide.ui,Ekama Wisdom,This app is the best app it is ok like heaven,5
com.aide.ui,Elvano Inferno,Good for develope lite app but if develope a big app isn't not support multidex it's allway getting error.,4
com.aide.ui,Sol,"crashes on launch since post version 3.2.200929. i use aide every single day. it is truly an amazing product. major kudos to the entire product team. closest thing to android studio one could hope for running on an android mobile device. unfortunatedly i am stuck using aide ver3.2.200929 because i am forced to work on an old tablet running android 4.2.2, which i'm fully aware google no longer supports. i would love to know which updated features or bug fixes i'm missing out on.",4
com.aide.ui,Travis Gardner,"Like others, I bought the pro license on my old phone......kept charging me every month.....and NOW when I install AIDE on my new phone, it wants me to ""buy"" the pro version....again. Which will no doubt cause me to be billed for BOTH subscriptions. The people calling this company out for its greed are 100% correct. I am learning Android development, and though I have yet to get any of my work on the Play store, I can guarantee it won't involve obscenely greedy tactics like this",1
com.aide.ui,Shreyansh Srivastav,Best for java programming same environment as in bluej,5
com.aide.ui,Sanjeet Kumar,Best for makeing hack,4
com.aide.ui,Abhay Singh,Nyc,5
com.aide.ui,Anand. S2,Wow,5
com.aide.ui,simo GAMER,nadi canadi,5
com.aide.ui,Carmen Sandiego videos on YouTube,Good,5
com.aide.ui,Praveen Kumar,App is good. It provides code completion in Java and xml files but there is a bug that it is deleting the Java files after existing the app. The feature of creating apk files is in purchased version.,4
com.aide.ui,Aman Programmer,This is best app for android development but this app doesn't provide latest Android-SDK. Please provide the latest Android-SDK.,4
com.aide.ui,Babatunde Adeoti,it's cool,4
com.aide.ui,ZiNdYcAn GaMiNg,"This is the best app no doubt. But, This is not free. U can UI design. So i thought I will manually type the text view code but, it doesn't work without the paid plan. So this is a complete disappointment for me. Love this but please make all features in the free plan. I understand that you need money, so, you can put ads every single time. But please make the free plan with all features.",1
com.aide.ui,Jkevin Volt,"Awesome app, it inspires to purchase the premium. Please add a file tree. It will make it better",5
com.aide.ui,Erhan AYDIN,"lots of bugs, it deletes random lines, doesn't save changes occasionally.",1
com.aide.ui,Zslayer Slaya,"Very good application especially for new app developers I recommend this app for beginners,.",5
com.aide.ui,Anubhav Chandra,So many bugs,1
com.aide.ui,Raul Fuzita,"This app used to be good. Unfortunately, the app is not able to access an external storage on Android 11 as far as I'm concerned. I've contacted them twice. They never replied me and I paid for the app. Today I sent an other email with a copy to their second email and also to the developers involved in the project. Let see if I'll get any answer.",1
com.aide.ui,Raju Gaikwad,Waw,5
com.aide.ui,Tim Johnson,The first thing I asked me to do is spend money,1
com.aide.ui,Firoz Sarkar,aab file,1
com.aide.ui,Nasir Ansari,Not working,1
com.aide.ui,Nazmul Hasan,I really like this app.,5
com.aide.ui,MR. Pavan,Code not running,1
com.aide.ui,Lopes Carlos,"Trava toda hora, decide desinstalar",3
com.aide.ui,-,"Opened the app and it basically said ""if you want to use the app, pay"" without an actual paywall... If you're willing to spend £10 or £30, install the app.",1
com.aide.ui,Shah Zeb,I make changes in code but it doesn't update the app.,1
com.aide.ui,Macro S,Oh it was so great but v2 signing is no a Google requirement.,3
com.aide.ui,Mohit Roy,Very good,5
com.aide.ui,favour Okechukwu,Seems the app is a dead,1
com.aide.ui,Fast & Da curious,"It shows error when adding firebase, which is targetApi=""n"" invalid instructions are REMOVE, REPLACE, STRICT. Can't fix this error. Please fix it .",1
com.aide.ui,sloan tulle,c00l B),5
com.aide.ui,Probinsyano Trending Today,Doesn't have com.android.volley.*; It seems like the app doesn't recognize the library. Please fix this,3
com.aide.ui,Leonard Linyekula,We need signature scheme v2,1
com.aide.ui,Juancarlos Shiro,It's the best IDE I've used so far.,5
com.aide.ui,Douglas Hammond,Pretty sure I paid for this app at one point. I installed it on my phone and am getting ads pushed very aggressively to pay for pro features.,1
com.aide.ui,Rana RanaPratap,Please update NDK support package.. It shows a warning to update this app when I open the NDK project..,3
com.aide.ui,Bittu Mandal,Worker Service Not Running Reason Api 24 support but mainyfast min sdk 16 here,1
com.aide.ui,Prakhar Gupta,This is the the best IDE for Android but can you please add arguments through the main method and rest the app is good. Please make this change and I will give 5 stars.,4
com.aide.ui,Rao Akbar Raza,This app is so amazing I am using it for last year l recommend to use this app for your development.,5
com.aide.ui,modestus oguama,Great Development Tool with code completion also available.. worth upgrading to pro version,5
com.aide.ui,Xavier Goncalves,The best omg... If would not be this app i would never learn anything Abt Android dev thank you so much!!!!,5
com.aide.ui,Monu Kumar,Mack the aap install my new app and show popup masege maliciuos files new app only hello world,3
com.aide.ui,deepak paal,Run button is not opening,1
com.aide.ui,Sabbir Hossn,Premium premium premium 🥺😡😠😠😠,1
com.aide.ui,Rumesh Nimantha,Please add new lessons,1
com.aide.ui,Almario Zambra,This is work with half life 1 files?,3
com.aide.ui,A Google user,Git support with ssh keys stopped working,3
com.aide.ui,Aarush Basak,Good but needs to add import,3
com.aide.ui,Sun Podder,"Can't install admob plugin. Other plugins work pretty fine. I have used volley and some others. But the admob plugin doesn't install. It asks every time if I download it and when i press download i shows that it is downloading, then when the process completes, it asks again to download the plugin. Please fix it soon.",3
com.aide.ui,bd Knock,Source file open many error,1
com.aide.ui,Arun Chandran,many bugs,1
com.aide.ui,Sahil Mulani,This app is not good as compared with other,1
com.aide.ui,lag kdd,"This is a nice app so far, but when I created an app from this and install it, my phone detected a virus from my app and don't know why.",1
com.aide.ui,John Delvin,Good for learning and practicing java,5
com.aide.ui,Vahid Ahmadi,Its best app,5
com.aide.ui,Sergei M,The Best Mobile IDE,5
com.aide.ui,apple a 4,"This application is so great but this version on this device is not working, when I open it says ""Unfortunately ADIE has stopped"" The last version was working well",1
com.aide.ui,Pierre-Olivier Gaillard,This app can create small apps and run them quickly on your phone. It would be great to have Kotlin support.,5
com.aide.ui,Rajendra Kumar,Please Add A feature to generate app bundle so that we can publish apps in playstore,5
